case_id;known_info;missing_info;question;answer
C0358;"harga jauh di bawah pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0359;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0359;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0359;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0360;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0360;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0360;"harga sesuai pasar; penjual dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0361;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0361;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0361;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0362;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0362;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0362;"harga di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0363;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0363;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0363;"harga di bawah pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0364;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0364;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0364;"harga di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0365;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0365;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0365;"harga sesuai pasar; penjual dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0366;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0366;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0366;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0367;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0367;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0367;"harga sesuai pasar; penjual dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0368;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0368;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0368;"harga di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0369;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0369;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0369;"harga sesuai pasar; penjual dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0370;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0370;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0370;"harga sesuai pasar; penjual dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0371;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0371;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0371;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0372;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0372;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0372;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0373;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0373;"harga di bawah pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0373;"harga di bawah pasar; penjual dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0374;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0374;"harga di bawah pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0374;"harga di bawah pasar; penjual dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0375;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0375;"harga di bawah pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0375;"harga di bawah pasar; penjual dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0376;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0376;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0376;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0377;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0377;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0377;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0378;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0378;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0378;"harga sesuai pasar; penjual dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0379;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0379;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0379;"harga di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0380;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0380;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0380;"harga jauh di bawah pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0381;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0381;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0381;"harga jauh di bawah pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0382;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0382;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0382;"harga sesuai pasar; penjual dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0383;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0383;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0383;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0384;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0384;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0384;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0385;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0385;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0385;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0386;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0386;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0386;"harga sesuai pasar; penjual dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0387;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0387;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0387;"harga di bawah pasar; penjual tidak dikenal; pembayaran e-wallet dengan proteksi";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0388;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0388;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0388;"harga sesuai pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0389;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;yes
C0389;"harga sesuai pasar; penjual dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0389;"harga sesuai pasar; penjual dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0390;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0390;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0390;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0391;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0391;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0391;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0392;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0392;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0392;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0393;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0393;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0393;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0394;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0394;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0394;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0395;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0395;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0395;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0396;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0396;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0396;"harga di bawah pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0397;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0397;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0397;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
C0398;harga di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0398;"harga di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0398;"harga di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0399;harga sesuai pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0399;"harga sesuai pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;no
C0399;"harga sesuai pasar; penjual tidak dikenal; pembayaran COD";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;yes
C0400;harga jauh di bawah pasar;seller relationship;Apakah Anda mengenal penjual ini atau pernah membeli dari akun ini sebelumnya?;no
C0400;"harga jauh di bawah pasar; penjual tidak dikenal";payment method;Apakah penjual meminta Anda transfer langsung sebelum barang dikirim?;yes
C0400;"harga jauh di bawah pasar; penjual tidak dikenal; transfer langsung diminta";product evidence;Apakah penjual sudah memberikan foto atau video barang asli?;no
